date_received,product,sub_product,issue,sub_issue,consumer_complaint_narrative,company_public_response,company,state,zip_code,tags,submitted_via,date_sent_to_company,company_response_to_consumer,timely_response,complaint_id,date_received_raw,date_sent_to_company_raw,year_received,month_received,quarter_received,timely_response_binary,has_narrative,narrative_length,received_to_sent_lag_days
2025-09-26 00:00:00+00:00,Credit card,Store credit card,Closing your account,Company closed your account,"Dear Consumer Financial Protection Bureau, I am resubmitting my complaint against Barclays Bank Delaware regarding the handling of my XXXX XXXX XXXX XXXX  account. My first complaint was filed on XX/XX/year>2025. Barclays responded only with generic delinquency and closure letters ( dated XX/XX/scrub> 2025, and XX/XX/scrub> 2025 ), and the CFPB closed the complaint without giving me the opportunity to rebut. Their response did not address the core issues raised in my original filing. 

I am opening this new complaint because the problems remain unresolved : Birth Certificate Requirement Barclays demanded that I submit a birth certificate in order to update my mailing address. This requirement is arbitrary, invasive, and not reasonably related to identity verification for a simple contact update. Barclays has not explained this practice.

Refusal to Update Address Despite multiple attempts to update my address ( over the phone and through prior calls earlier in 2025 ), Barclays failed to process the update. As a result, they continued to send sensitive account notices to my old address, where I had not lived for more than a year. This exposed my personal and financial information to third parties, creating a serious privacy violation. 

Failure to Provide Written Policy When I requested a copy of the internal policy requiring these documents, Barclays refused to provide it. No written justification has ever been given.

Non-Responsive Behavior The only documents Barclays provided to CFPB were past-due/closure notices. These letters avoided answering my complaint, and the matter was closed without resolution.

Requested Relief : Require Barclays to issue a written explanation for why a birth certificate was demanded to change a mailing address.

Require Barclays to confirm and update my address properly without excessive or irrelevant documentation requirements.

Require Barclays to provide the internal policy that authorizes their documentation demands.

Ensure Barclays takes accountability for exposing my private information to an outdated address.

I respectfully request that this complaint be investigated anew, and that Barclays be required to provide a direct, substantive response addressing these points.

Thank you for your attention to this matter. 

Sincerely, XXXX XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,BARCLAYS BANK DELAWARE,CA,90802,,Web,2025-09-26 00:00:00+00:00,Closed with explanation,Yes,16213159,2025-09-26,2025-09-26,2025,2025-09,2025Q3,1,1,2316,0.0
2024-09-23 00:00:00+00:00,Credit card,General-purpose credit card or charge card,Getting a credit card,Card opened without my consent or knowledge,"I received several suspicious emails on XX/XX/year> including XXXX about being approved for a Capital One XXXX XXXX that I did not apply for. I then froze my credit with the main XXXX reporting agencies, gained access to the Capital One online account, changed the user name and password, updated the XXXX phone number and locked the virtual card they offer. As this happened at night, I was unable to call Capital One directly but plan to first thing in the morning.",,CAPITAL ONE FINANCIAL CORPORATION,MI,480XX,,Web,2024-09-23 00:00:00+00:00,Closed with explanation,Yes,10203983,2024-09-23,2024-09-23,2024,2024-09,2024Q3,1,1,467,0.0
2018-09-28 00:00:00+00:00,Mortgage,Conventional home mortgage,Trouble during payment process,,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,WELLS FARGO & COMPANY,MN,55442,,Web,2018-10-03 00:00:00+00:00,Closed with non-monetary relief,Yes,3032205,2018-09-28,2018-10-03,2018,2018-09,2018Q3,1,0,0,5.0
2021-03-04 00:00:00+00:00,Mortgage,Conventional home mortgage,Trouble during payment process,,My 1098 has not yet been provided to me via the web portal or via mail with Mr. Cooper. It has been 36 hours since I initially contacted Mr. Cooper and I have yet to receive any response.,,Mr. Cooper Group Inc.,MD,21157,,Web,2021-03-13 00:00:00+00:00,Closed with explanation,Yes,4184357,2021-03-04,2021-03-13,2021,2021-03,2021Q1,1,1,187,9.0
2020-09-27 00:00:00+00:00,"Money transfer, virtual currency, or money service",Virtual currency,Other transaction problem,,,,"Paypal Holdings, Inc",PA,15211,,Web,2020-09-27 00:00:00+00:00,Closed with explanation,Yes,3867445,2020-09-27,2020-09-27,2020,2020-09,2020Q3,1,0,0,0.0
2025-12-24 00:00:00+00:00,Checking or savings account,Other banking product or service,Managing an account,Problem using a debit or ATM card,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,REGIONS FINANCIAL CORPORATION,FL,337XX,Older American,Web,2026-02-18 00:00:00+00:00,Closed with explanation,Yes,18275483,2025-12-24,2026-02-18,2025,2025-12,2025Q4,1,0,0,56.0
2019-12-03 00:00:00+00:00,Vehicle loan or lease,Loan,Managing the loan or lease,Billing problem,,,"General Motors Financial Company, Inc.",TX,77586,,Referral,2019-12-03 00:00:00+00:00,Closed with explanation,Yes,3456442,2019-12-03,2019-12-03,2019,2019-12,2019Q4,1,0,0,0.0
2020-10-07 00:00:00+00:00,"Money transfer, virtual currency, or money service",Mobile or digital wallet,Unauthorized transactions or other transaction problem,,,,"Paypal Holdings, Inc",,XXXXX,,Phone,2020-10-07 00:00:00+00:00,Closed with non-monetary relief,Yes,3885802,2020-10-07,2020-10-07,2020,2020-10,2020Q4,1,0,0,0.0
2017-10-19 00:00:00+00:00,Mortgage,Conventional home mortgage,Trouble during payment process,,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Specialized Loan Servicing Holdings LLC,FL,33138,,Web,2017-10-19 00:00:00+00:00,Closed with explanation,Yes,2706498,2017-10-19,2017-10-19,2017,2017-10,2017Q4,1,0,0,0.0
2021-06-16 00:00:00+00:00,Checking or savings account,Checking account,Closing an account,Can't close your account,,,FIFTH THIRD FINANCIAL CORPORATION,OH,43105,,Referral,2021-06-16 00:00:00+00:00,Closed with explanation,Yes,4465326,2021-06-16,2021-06-16,2021,2021-06,2021Q2,1,0,0,0.0
2023-03-21 00:00:00+00:00,Checking or savings account,Checking account,Managing an account,Fee problem,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,WELLS FARGO & COMPANY,WI,54220,,Web,2023-03-21 00:00:00+00:00,Closed with explanation,Yes,6724055,2023-03-21,2023-03-21,2023,2023-03,2023Q1,1,0,0,0.0
2019-05-01 00:00:00+00:00,Mortgage,Other type of mortgage,Struggling to pay mortgage,,,,JPMORGAN CHASE & CO.,NY,11234,,Referral,2019-05-01 00:00:00+00:00,Closed with explanation,Yes,3228445,2019-05-01,2019-05-01,2019,2019-05,2019Q2,1,0,0,0.0
2022-03-08 00:00:00+00:00,Mortgage,Conventional home mortgage,Closing on a mortgage,,,,"LD Holdings Group, LLC",NY,105XX,,Web,2022-03-08 00:00:00+00:00,Closed with explanation,Yes,5298150,2022-03-08,2022-03-08,2022,2022-03,2022Q1,1,0,0,0.0
2024-11-26 00:00:00+00:00,Checking or savings account,Checking account,Managing an account,Cashing a check,,,TD BANK US HOLDING COMPANY,MD,21220,,Phone,2024-11-26 00:00:00+00:00,Closed with explanation,Yes,10935014,2024-11-26,2024-11-26,2024,2024-11,2024Q4,1,0,0,0.0
2024-06-03 00:00:00+00:00,Mortgage,Other type of mortgage,Struggling to pay mortgage,"Trying to communicate with the company to fix an issue related to modification, forbearance, short sale, deed-in-lieu, bankruptcy, or foreclosure",,,"United Shore Financial Services, LLC",WI,53218,,Web,2024-06-03 00:00:00+00:00,Closed with explanation,Yes,9160490,2024-06-03,2024-06-03,2024,2024-06,2024Q2,1,0,0,0.0
2025-09-05 00:00:00+00:00,Checking or savings account,Checking account,Problem caused by your funds being low,Overdrafts and overdraft fees,"Bank/Company : Truist Bank Product : Checking Account / Overdraft Services Summary of Issue : I was charged {$72.00} in overdraft fees ( {$36.00} each ) for two payments : a {$9.00} XXXX payment on XX/XX/XXXX and a {$5.00} XXXX  subscription on XX/XX/XXXX. My account was positive prior to the payments and fees. Overdraft coverage is turned off, so I reasonably expected this would prevent overdraft charges as I was led to believe in the past.

Problematic Conduct : Truist cited a one overdraft refund every 24 months policy, which is not contractual or mandatory, to deny relief. 
Representatives, including a self-claimed supervisor, contradicted themselves, falsely claiming they attempted to remove fees but were blocked by the system. 
Bank staff stalled repeatedly, misled me, and even hung up on me, demonstrating poor compliance and obstructive behavior. 
Fees were applied to small, routine ACH payments, one partially covered by my account, making the charges unfair and excessive.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,TRUIST FINANCIAL CORPORATION,NC,XXXXX,,Web,2025-09-05 00:00:00+00:00,Closed with explanation,Yes,15744154,2025-09-05,2025-09-05,2025,2025-09,2025Q3,1,1,994,0.0
2025-09-10 00:00:00+00:00,Credit card,General-purpose credit card or charge card,Fees or interest,Problem with fees,,,"Avant Holding Company, Inc.",FL,32244,,Web,2025-09-11 00:00:00+00:00,Closed with explanation,Yes,15846094,2025-09-10,2025-09-11,2025,2025-09,2025Q3,1,0,0,1.0
2025-09-11 00:00:00+00:00,Credit card,General-purpose credit card or charge card,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"Upon reviewing my online account I still see a secured credit card account listed and is closed. This account is asking for me to chose a payment plan to settle this account. 
To open this account I supplied a {$500.00} deposit since the account was secured. 
After closing, this account was not credited the original {$500.00} deposit and shows a balance of {$620.00}. The balance is incorrect, the {$500.00} deposit should be applied to that balance and the actual balance should reflect the amount remaining after the deposit application. XXXX secured card agreement, it states : If ( XXXX ) you are in default of any Obligation under the Customer Agreement; or ( XXXX ) your Account is closed for any reason, you authorize us to withdraw Collateral from the Security Account and apply such amounts to the Account without sending you notice or demand for payment. We may do this in addition to any other rights we have under the law or the Agreement. The application of Funds to your Account will not change your minimum payment amount. You are responsible for the repayment of any Obligation that is not satisfied by the application of Collateral. We may take up to XXXX days to return any excess Collateral to you",,CAPITAL ONE FINANCIAL CORPORATION,TX,75231,,Web,2025-09-11 00:00:00+00:00,Closed with explanation,Yes,15870092,2025-09-11,2025-09-11,2025,2025-09,2025Q3,1,1,1218,0.0
